district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note
Hokkaido 5,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,池田 真紀,Constitutional Democratic Party,0,242736,0,242736,,121369,0,first,,,池田 真紀,Constitutional Democratic Party,125444,Hokkaido,JP-01-05,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Hokkaido 5,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,池田 真紀,Constitutional Democratic Party,0,242736,0,242736,,121369,0,first,,,和田 義明,Liberal Democratic Party,100893,Hokkaido,JP-01-05,official,
Hokkaido 5,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,池田 真紀,Constitutional Democratic Party,0,242736,0,242736,,121369,0,first,,,鈴木 龍次,Japanese Communist Party,16399,Hokkaido,JP-01-05,official,
Hokkaido 6,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,東 国幹,Liberal Democratic Party,0,214796,0,214796,,107399,0,first,,,東 国幹,Liberal Democratic Party,100694,Hokkaido,JP-01-06,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Hokkaido 6,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,東 国幹,Liberal Democratic Party,0,214796,0,214796,,107399,0,first,,,西川 将人,Constitutional Democratic Party,94193,Hokkaido,JP-01-06,official,
Hokkaido 6,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,東 国幹,Liberal Democratic Party,0,214796,0,214796,,107399,0,first,,,荻生 和敏,Japanese Communist Party,19909,Hokkaido,JP-01-06,official,
Hokkaido 7,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,鈴木 貴子,Liberal Democratic Party,0,132077,0,132077,,66039,0,first,,,鈴木 貴子,Liberal Democratic Party,77189,Hokkaido,JP-01-07,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Hokkaido 7,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,鈴木 貴子,Liberal Democratic Party,0,132077,0,132077,,66039,0,first,,,篠田 奈保子,Constitutional Democratic Party,54888,Hokkaido,JP-01-07,official,
Hokkaido 8,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,逢坂 誠二,Constitutional Democratic Party,0,192472,0,192472,,96237,0,first,,,逢坂 誠二,Constitutional Democratic Party,97758,Hokkaido,JP-01-08,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Hokkaido 8,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,逢坂 誠二,Constitutional Democratic Party,0,192472,0,192472,,96237,0,first,,,向山 淳,Liberal Democratic Party,83006,Hokkaido,JP-01-08,official,
Hokkaido 8,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,逢坂 誠二,Constitutional Democratic Party,0,192472,0,192472,,96237,0,first,,,本間 勝美,Japanese Communist Party,11708,Hokkaido,JP-01-08,official,
Hokkaido 9,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,山岡 達丸,Constitutional Democratic Party,0,188892,0,188892,,94447,0,first,,,山岡 達丸,Constitutional Democratic Party,106007,Hokkaido,JP-01-09,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Hokkaido 9,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,山岡 達丸,Constitutional Democratic Party,0,188892,0,188892,,94447,0,first,,,松下 英樹,Liberal Democratic Party,62328,Hokkaido,JP-01-09,official,
Hokkaido 9,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,山岡 達丸,Constitutional Democratic Party,0,188892,0,188892,,94447,0,first,,,立野 広志,Japanese Communist Party,20557,Hokkaido,JP-01-09,official,
Hokkaido 10,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,神谷 裕,Constitutional Democratic Party,0,154352,0,154352,,77177,0,first,,,神谷 裕,Constitutional Democratic Party,78362,Hokkaido,JP-01-10,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Hokkaido 10,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,神谷 裕,Constitutional Democratic Party,0,154352,0,154352,,77177,0,first,,,稲津 久,Komeito,75990,Hokkaido,JP-01-10,official,
Hokkaido 11,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,石川 香織,Constitutional Democratic Party,0,161766,0,161766,,80884,0,first,,,石川 香織,Constitutional Democratic Party,84522,Hokkaido,JP-01-11,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Hokkaido 11,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,石川 香織,Constitutional Democratic Party,0,161766,0,161766,,80884,0,first,,,中川 郁子,Liberal Democratic Party,66877,Hokkaido,JP-01-11,official,
Hokkaido 11,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,石川 香織,Constitutional Democratic Party,0,161766,0,161766,,80884,0,first,,,佐藤 耕平,Japanese Communist Party,10367,Hokkaido,JP-01-11,official,
Hokkaido 12,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,武部 新,Liberal Democratic Party,0,150253,0,150253,,75127,0,first,,,武部 新,Liberal Democratic Party,78645,Hokkaido,JP-01-12,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Hokkaido 12,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,武部 新,Liberal Democratic Party,0,150253,0,150253,,75127,0,first,,,川原田 英世,Constitutional Democratic Party,71608,Hokkaido,JP-01-12,official,
Aomori 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,津島 淳,Liberal Democratic Party,0,165688,0,165688,,82845,0,first,,,津島 淳,Liberal Democratic Party,76265,Aomori,JP-02-01,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Aomori 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,津島 淳,Liberal Democratic Party,0,165688,0,165688,,82845,0,first,,,升田 世喜男,Constitutional Democratic Party,71211,Aomori,JP-02-01,official,
Aomori 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,津島 淳,Liberal Democratic Party,0,165688,0,165688,,82845,0,first,,,斎藤 美緒,Japanese Communist Party,18212,Aomori,JP-02-01,official,
Aomori 2,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,神田 潤一,Liberal Democratic Party,0,182424,0,182424,,91213,0,first,,,神田 潤一,Liberal Democratic Party,82784,Aomori,JP-02-02,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Aomori 2,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,神田 潤一,Liberal Democratic Party,0,182424,0,182424,,91213,0,first,,,松尾 和彦,Independent,56674,Aomori,JP-02-02,official,
Aomori 2,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,神田 潤一,Liberal Democratic Party,0,182424,0,182424,,91213,0,first,,,金濱 亨,Democratic Party for the People,33569,Aomori,JP-02-02,official,
Aomori 2,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,神田 潤一,Liberal Democratic Party,0,182424,0,182424,,91213,0,first,,,久保 将,Japanese Communist Party,9397,Aomori,JP-02-02,official,
Aomori 3,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,岡田 華子,Constitutional Democratic Party,0,174719,0,174719,,87360,0,first,,,岡田 華子,Constitutional Democratic Party,86593,Aomori,JP-02-03,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Aomori 3,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,岡田 華子,Constitutional Democratic Party,0,174719,0,174719,,87360,0,first,,,木村 次郎,Liberal Democratic Party,73848,Aomori,JP-02-03,official,
Aomori 3,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,岡田 華子,Constitutional Democratic Party,0,174719,0,174719,,87360,0,first,,,長坂 淳也,Japan Innovation Party,7747,Aomori,JP-02-03,official,
Aomori 3,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,岡田 華子,Constitutional Democratic Party,0,174719,0,174719,,87360,0,first,,,其田 寿一,Independent,6531,Aomori,JP-02-03,official,
Iwate 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,階 猛,Constitutional Democratic Party,0,153399,0,153399,,76700,0,first,,,階 猛,Constitutional Democratic Party,94409,Iwate,JP-03-01,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Iwate 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,階 猛,Constitutional Democratic Party,0,153399,0,153399,,76700,0,first,,,米内 紘正,Liberal Democratic Party,43623,Iwate,JP-03-01,official,
Iwate 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,階 猛,Constitutional Democratic Party,0,153399,0,153399,,76700,0,first,,,吉田 恭子,Japanese Communist Party,15367,Iwate,JP-03-01,official,
Iwate 2,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,鈴木 俊一,Liberal Democratic Party,0,186490,0,186490,,93246,0,first,,,鈴木 俊一,Liberal Democratic Party,115774,Iwate,JP-03-02,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Iwate 2,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,鈴木 俊一,Liberal Democratic Party,0,186490,0,186490,,93246,0,first,,,中村 起子,Constitutional Democratic Party,70716,Iwate,JP-03-02,official,
Iwate 3,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,小沢 一郎,Constitutional Democratic Party,0,199711,0,199711,,99856,0,first,,,小沢 一郎,Constitutional Democratic Party,115364,Iwate,JP-03-03,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Iwate 3,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,小沢 一郎,Constitutional Democratic Party,0,199711,0,199711,,99856,0,first,,,藤原 崇,Liberal Democratic Party,84347,Iwate,JP-03-03,official,
Miyagi 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,岡本 章子,Constitutional Democratic Party,0,222918,0,222918,,111460,0,first,,,岡本 章子,Constitutional Democratic Party,115142,Miyagi,JP-04-01,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Miyagi 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,岡本 章子,Constitutional Democratic Party,0,222918,0,222918,,111460,0,first,,,土井 亨,Liberal Democratic Party,81924,Miyagi,JP-04-01,official,
Miyagi 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,岡本 章子,Constitutional Democratic Party,0,222918,0,222918,,111460,0,first,,,高橋 浩司,Japan Innovation Party,25852,Miyagi,JP-04-01,official,
Miyagi 2,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,鎌田 さゆり,Constitutional Democratic Party,0,218990,0,218990,,109496,0,first,,,鎌田 さゆり,Constitutional Democratic Party,116390,Miyagi,JP-04-02,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Miyagi 2,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,鎌田 さゆり,Constitutional Democratic Party,0,218990,0,218990,,109496,0,first,,,秋葉 賢也,Liberal Democratic Party,71633,Miyagi,JP-04-02,official,
Miyagi 2,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,鎌田 さゆり,Constitutional Democratic Party,0,218990,0,218990,,109496,0,first,,,早坂 敦,Japan Innovation Party,30967,Miyagi,JP-04-02,official,
Miyagi 3,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,柳沢 剛,Constitutional Democratic Party,0,149472,0,149472,,74737,0,first,,,柳沢 剛,Constitutional Democratic Party,82566,Miyagi,JP-04-03,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Miyagi 3,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,柳沢 剛,Constitutional Democratic Party,0,149472,0,149472,,74737,0,first,,,西村 明宏,Liberal Democratic Party,66906,Miyagi,JP-04-03,official,
Miyagi 4,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,安住 淳,Constitutional Democratic Party,0,196339,0,196339,,98170,0,first,,,安住 淳,Constitutional Democratic Party,102229,Miyagi,JP-04-04,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Miyagi 4,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,安住 淳,Constitutional Democratic Party,0,196339,0,196339,,98170,0,first,,,伊藤 信太郎,Liberal Democratic Party,65616,Miyagi,JP-04-04,official,
Miyagi 4,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,安住 淳,Constitutional Democratic Party,0,196339,0,196339,,98170,0,first,,,佐藤 雄一,Japan Innovation Party,15581,Miyagi,JP-04-04,official,
Miyagi 4,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,安住 淳,Constitutional Democratic Party,0,196339,0,196339,,98170,0,first,,,大林 正英,Reiwa Shinsengumi,12913,Miyagi,JP-04-04,official,
Miyagi 5,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,小野寺 五典,Liberal Democratic Party,0,177276,0,177276,,88639,0,first,,,小野寺 五典,Liberal Democratic Party,132361,Miyagi,JP-04-05,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Miyagi 5,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,小野寺 五典,Liberal Democratic Party,0,177276,0,177276,,88639,0,first,,,境 恒春,Japan Innovation Party,26502,Miyagi,JP-04-05,official,
Miyagi 5,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,小野寺 五典,Liberal Democratic Party,0,177276,0,177276,,88639,0,first,,,中嶋 廉,Japanese Communist Party,18413,Miyagi,JP-04-05,official,
Akita 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,冨樫 博之,Liberal Democratic Party,0,144642,0,144642,,72322,0,first,,,冨樫 博之,Liberal Democratic Party,60387,Akita,JP-05-01,official,Candidate totals are the whole-vote figures in the official constituency table. Japan's national party summary separately allocates a very small number of fractional ambiguous ballots. District turnout and invalid-ballot metadata are unavailable.
Akita 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,冨樫 博之,Liberal Democratic Party,0,144642,0,144642,,72322,0,first,,,寺田 学,Constitutional Democratic Party,59515,Akita,JP-05-01,official,
Akita 1,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,https://www.soumu.go.jp/senkyo/senkyo_s/data/shugiin50/index.html,冨樫 博之,Liberal Democratic Party,0,144642,0,144642,,72322,0,first,,,松浦 大悟,Japan Innovation Party,17865,Akita,JP-05-01,official,
